<6>[29526.393768] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29576.456054] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29626.674530] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29676.747894] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29726.837951] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29777.067535] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29827.142730] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29877.259582] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29927.370208] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29977.429382] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30027.491790] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30077.552032] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30127.611785] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30177.674987] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30227.745910] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30277.812255] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30327.881835] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30377.941925] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30428.003601] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30478.062164] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30528.139526] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30578.209167] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30628.268737] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30678.336273] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30728.479705] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30778.540496] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30828.606262] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30878.798767] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30928.858612] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[30978.937683] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31029.059082] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31079.132934] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31129.240997] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31179.297088] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31229.351928] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31279.421447] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31329.492889] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31379.552215] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31429.653930] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31479.743194] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31529.812774] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31579.882354] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31630.047088] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31680.117523] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31730.177185] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31780.244842] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31830.304504] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31880.361633] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31930.423950] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[31980.486053] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32030.553192] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32080.627532] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32130.700286] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32180.768280] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32230.834869] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32280.902099] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32330.969024] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32381.031219] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32431.109497] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32481.179138] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32531.247436] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32581.337738] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32631.529815] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32631.530181] batt: charging POKE CHARGER
<6>[32681.684570] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32731.746917] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32784.069580] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32834.160614] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32884.276977] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32934.347808] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[32984.499786] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[33034.557617] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[33084.781402] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[33134.859191] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[33184.967681] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[33235.057312] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33285.280151] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33335.368927] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33385.424499] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33435.490173] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33485.546051] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33535.613891] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33585.674530] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33635.737030] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33685.798675] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33735.859832] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[33785.934631] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33835.992950] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33886.057037] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33936.128265] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[33986.209838] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[34036.265014] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[34086.329650] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[34136.393493] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[34186.450012] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[34236.514495] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[34305.596252] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34365.599304] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[34415.739166] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[34465.807983] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34515.877685] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34566.058593] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1355 mAh
<6>[34616.121154] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34666.209106] batt: 100%, 4148 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34716.319641] batt: 100%, 4148 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34766.441345] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34816.507781] batt: 100%, 4148 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34866.609710] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34916.780792] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[34966.841400] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35016.957641] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35067.029144] batt: 100%, 4148 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35117.111511] batt: 100%, 4148 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35172.424224] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35222.497680] batt: 100%, 4148 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35272.636962] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35322.691772] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35372.781158] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35424.068603] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35474.201995] batt: 100%, 4148 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35524.310943] batt: 100%, 4148 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35574.497985] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35624.579162] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35674.725891] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35724.792572] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[35774.851654] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35824.919097] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35875.037750] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[35925.141113] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[35975.206298] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36025.267974] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36075.335906] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36125.413116] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36175.496459] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36225.561798] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36275.632080] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[36275.632720] batt: charging POKE CHARGER
<6>[36325.694366] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36375.761138] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[36425.831481] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[36475.898712] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36525.964447] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36576.024627] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36626.086853] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[36676.152954] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[36728.160705] batt: 100%, 4148 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36778.280364] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[36828.341918] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[36878.411926] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[36928.475982] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[36978.541442] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37028.597991] batt: 100%, 4153 mV, 0 mA (0 avg), 32.0 C, 1355 mAh
<6>[37078.672271] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37128.732879] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37178.809143] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37228.872741] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37278.931182] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37328.998229] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37379.063049] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37429.153289] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37479.211975] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37529.267608] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37579.337646] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37629.399169] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37679.463958] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37729.533081] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37779.600097] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37829.665283] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37879.724548] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37929.781097] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[37979.840667] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38029.906860] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38079.967285] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38130.031311] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38180.092926] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38230.164337] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38280.226165] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38330.293823] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38380.356079] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38430.418701] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38480.482818] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38530.578308] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38580.827636] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38631.069030] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38681.128997] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38731.288574] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38784.070739] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38834.287689] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38884.348815] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38934.417755] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[38984.488708] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39034.656860] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39084.722869] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39134.792358] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39184.852569] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39234.927917] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39284.990112] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39335.051483] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39385.106658] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39435.173217] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39485.250671] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39535.312805] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39585.366760] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39635.424926] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39685.497772] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39735.564422] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39785.623809] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39835.684234] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39885.752716] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39885.753356] batt: charging POKE CHARGER
<6>[39935.810211] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[39985.875000] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40035.938751] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40086.008209] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40136.067962] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40186.144073] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40236.205688] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40286.270935] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40336.389526] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40386.477752] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40436.543334] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40486.612548] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40536.689697] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40586.780578] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40636.983337] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40687.062133] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40737.133758] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40787.259155] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40837.438934] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40887.509765] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40937.589019] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[40987.667633] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41037.730407] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41087.789642] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41137.847930] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41187.905914] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41237.969909] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41288.034210] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41338.098144] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41388.155059] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41438.218780] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41507.196472] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41567.198394] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41617.357543] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41667.447662] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41717.514129] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41767.614257] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41817.669769] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41867.750793] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41917.817871] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[41967.883117] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42017.990081] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42068.068542] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42118.269073] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42168.475769] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42218.567718] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42268.628692] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42318.684997] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42372.423400] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42422.493072] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42472.591125] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42522.682098] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42572.782318] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42624.071563] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42674.185211] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42724.269897] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42774.396881] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42824.455352] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42874.524841] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42924.613250] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[42974.684173] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43024.735656] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43074.809020] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43124.874816] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43174.932708] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43225.011596] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43275.110565] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43325.169128] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43375.231140] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43425.304016] batt: 100%, 4148 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
<6>[43475.376251] batt: 100%, 4153 mV, 0 mA (0 avg), 31.8 C, 1355 mAh
